REGISTRO,ANO,TIPO,NUMERO,ACTIVIDAD,HORA_INI,HORA_FIN,CCODVIA,NOMBRE,C_NUMERO,C_BIS,CON_USU_DE_ROTACION,EXENTO,PLAZAS,ANCHO_PUERTA,SUPERFICIE,ZONA_OCUPA_MAXIMA,POLIGONO_INDUSTRIAL,IMPORTE,LAT123,LONG122
36,2004,P,3121,APARCAMIENTO DE VEHICULOS,0,2400,4596,,1,,N,N,174,4.00,5246.00,5.00,N,223.13,0,0
181,2002,P,2714,APARCAMIENTO DE VEHICULOS,0,2400,4596,PINTOR FERNANDO SORIA,2,,N,N,32,3.43,0.00,5.00,N,202.85,38.36840,-0.42570
377,2002,P,3057,APARCAMIENTO DE VEHICULOS,0,2400,4596,PINTOR FERNANDO SORIA,7,9,N,N,134,5.90,3385.60,5.90,N,272.71,38.36987,-0.42652
177,2006,P,3619,APARCAMIENTO DE VEHICULOS,0,2400,4596,PINTOR FERNANDO SORIA,11,,N,N,45,6.00,1010.65,8.40,N,370.23,38.37117,-0.42685
1987,2001,P,2630,APARCAMIENTO DE VEHICULOS,0,2400,4596,PINTOR FERNANDO SORIA,12,14,N,N,88,5.20,2200.00,5.20,N,247.97,38.37088,-0.42637
208,2003,P,3269,APARCAMIENTO DE VEHICULOS,0,2400,4596,PINTOR FERNANDO SORIA,16,,N,N,25,3.70,1191.00,5.00,N,202.85,38.37296,-0.42695
33194,1999,P,2134,APARCAMIENTO DE VEHICULOS,,2400,4597,,29,,N,N,223,3.95,0.00,5.00,N,223.13,0,0
222,1998,P,1760,GARAJE CICLOMOTORES Y MOTOS,,,4597,,40,BJ,N,N,287,2.75,1711.00,5.00,N,223.13,0,0
283,1902,T,210,VENTA CUBIERT.Y CAMARAS VEHIC.,800,2000,4597,,50,1,N,N,4,3.70,94.57,3.70,N,130.91,0,0
283,1998,T,209,VENTA CUBIERT.Y CAMARAS VEHIC.,800,2000,4597,,50,,N,N,4,6.50,94.57,6.50,N,247.92,0,0
1330,1997,P,725,APARCAMIENTO DE VEHICULOS,,,4597,,52,,N,N,20,6.36,450.00,6.36,N,329.06,0,0
1230,1997,P,716,APARCAMIENTO DE VEHICULOS,,,4600,,0,A,N,N,30,2.95,930.00,5.00,N,243.41,0,0
536,1997,P,293,APARCAMIENTO DE VEHICULOS,,,4600,,7,,N,N,31,2.87,975.00,5.00,N,243.41,0,0
42,2018,T,1536,ACTIVIDAD COMERCIAL,,,4600,PINTOR GISBERT,17,BJ,N,N,1,3.15,20.00,5.00,N,91.95,38.34798,-0.49577
673,1996,P,1057,APARCAMIENTO DE VEHICULOS,,,4600,PINTOR GISBERT,18,IZQ.,N,N,5,3.60,110.00,5.00,N,243.41,38.34812,-0.49538
384,2016,T,1383,ACTIVIDAD COMERCIAL,800,2000,4600,PINTOR GISBERT,23,,N,N,1,4.00,25.00,4.00,N,78.55,38.34796,-0.49604
244,2007,P,3816,APARCAMIENTO DE VEHICULOS,0,2400,4600,,24,26,N,N,70,3.00,2214.84,5.00,N,243.41,0,0
680,1996,P,1745,APARCAMIENTO DE VEHICULOS,,,4600,PINTOR GISBERT,36,,N,N,3,3.58,74.00,5.00,N,121.70,38.34804,-0.49650
12746,1999,T,263,MUELLE DE CARGA Y DESCARGA,800,2000,4600,PINTOR GISBERT,42,A,N,N,7,2.27,199.28,2.27,N,157.10,38.34800,-0.49699
521,1997,P,1334,APARCAMIENTO DE VEHICULOS,,,4600,PINTOR GISBERT,42,,N,N,12,0.00,0.00,5.00,N,243.41,38.34800,-0.49699
130,2018,T,1562,VENTA Y REPARACION VEHICULOS,,,4600,,47,,N,N,3,7.00,84.00,9.00,N,167.45,0,0
825,1997,P,565,APARCAMIENTO DE VEHICULOS,,,4600,PINTOR GISBERT,51,,N,N,32,2.97,0.00,5.00,N,243.41,38.34775,-0.49878
44,2017,T,1498,ACTIVIDAD COMERCIAL,800,2000,4600,PINTOR GISBERT,55,,N,N,1,2.00,20.00,4.00,N,78.55,38.34773,-0.49912
1423,1997,P,703,APARCAMIENTO DE VEHICULOS,,,4600,,60,,N,N,134,3.81,0.00,5.00,N,267.75,0,0
1423,1997,P,702,APARCAMIENTO DE VEHICULOS,,,4600,,60,,N,N,134,2.93,0.00,5.00,N,267.75,0,0
627,1997,P,504,APARCAMIENTO DE VEHICULOS,,,4600,PINTOR GISBERT,64,,N,N,5,2.56,155.00,5.00,N,243.41,38.34783,-0.49921
338,1996,P,45,APARCAMIENTO DE VEHICULOS,,,4605,,0,A,N,N,79,2.62,2232.00,6.80,N,460.68,0,0
1162,1997,P,841,APARCAMIENTO DE VEHICULOS,,,4605,,0,B,N,N,33,2.50,700.00,5.00,N,283.98,0,0
1010,1997,P,913,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,4,DCHA.,N,N,7,3.55,126.00,5.00,N,283.98,38.34247,-0.48882
1009,1997,P,912,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,4,IZQ.,N,N,40,3.57,585.00,5.00,N,283.98,38.34247,-0.48882
699,1997,P,1201,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,6,,N,N,4,0.00,0.00,5.00,N,283.98,38.34231,-0.48918
700,1997,P,1121,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,12,14,N,N,29,0.00,0.00,5.00,N,283.98,38.34209,-0.48966
4,2018,P,5835,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,18,,N,N,18,5.00,450.00,,N,283.98,38.34199,-0.48990
333,2000,P,2253,APARCAMIENTO PUBLICO,0,2400,4605,PINTOR LORENZO CASANOVA,19,BJ,N,N,48,3.47,0.00,5.00,N,283.98,38.34186,-0.48986
471,1997,P,362,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,27,,N,N,7,2.44,255.56,5.00,N,283.98,38.34112,-0.49153
1411,1997,P,743,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,29,,N,N,12,2.50,305.00,5.00,N,283.98,38.34104,-0.49169
1685,1997,P,1600,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,31,A,N,N,10,2.80,262.40,5.00,N,283.98,38.34100,-0.49180
1173,1902,T,224,LAVADERO DE COCHES,800,2000,4605,PINTOR LORENZO CASANOVA,31,BJ,N,N,17,4.04,433.65,4.04,N,214.56,38.34100,-0.49180
1173,1997,P,921,APARCAMIENTO DE VEHICULOS,,2400,4605,PINTOR LORENZO CASANOVA,31,,N,N,80,4.08,440.00,5.00,N,283.98,38.34100,-0.49180
121,1998,P,1651,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,36,,N,N,51,2.62,0.00,5.00,N,283.98,38.34157,-0.49084
69,2007,P,3718,APARCAMIENTO DE VEHICULOS,0,2400,4605,PINTOR LORENZO CASANOVA,38,,N,N,39,3.00,1174.62,7.66,N,460.68,38.34150,-0.49099
57,1999,P,2075,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,39,41,N,N,34,3.13,980.00,5.00,N,283.98,38.34065,-0.49258
15,2014,P,4613,APARCAMIENTO DE VEHICULOS,0,2400,4605,PINTOR LORENZO CASANOVA,42,,N,N,26,2.70,250.00,4.00,N,233.49,38.34144,-0.49112
840,1997,P,1360,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,48,,N,N,18,0.00,0.00,5.00,N,283.98,38.34115,-0.49178
616,1998,P,1856,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,58,60,N,N,45,4.70,1483.00,5.00,N,283.98,38.34078,-0.49262
105,2004,P,3147,APARCAMIENTO DE VEHICULOS,0,2400,4605,,62,,N,N,31,3.00,740.23,5.00,N,283.98,0,0
1045,1997,P,1367,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,64,,N,N,4,0.00,0.00,5.00,N,283.98,38.34055,-0.49314
890,1997,P,611,APARCAMIENTO DE VEHICULOS,,,4605,PINTOR LORENZO CASANOVA,66,,N,N,34,2.80,880.80,6.70,N,460.68,38.34048,-0.49330
1205,1997,P,707,APARCAMIENTO DE VEHICULOS,,,4612,PINTOR OTILIO,8,,N,N,23,2.55,620.00,5.00,N,243.41,38.36026,-0.48682
98,2008,P,3883,APARCAMIENTO DE VEHICULOS,0,2400,4612,PINTOR OTILIO,9,11,N,N,37,3.70,1034.09,5.00,N,243.41,38.36031,-0.48696
35277,1999,P,2133,APARCAMIENTO DE VEHICULOS,,2400,4612,PINTOR OTILIO,17,,N,N,16,3.25,0.00,5.00,N,243.41,38.36057,-0.48697
606,1902,P,1868,APARCAMIENTO DE VEHICULOS,,2400,4612,PINTOR OTILIO,18,,N,N,5,3.96,121.73,5.00,N,243.41,38.36073,-0.48685
606,1903,P,1869,APARCAMIENTO DE VEHICULOS,,2400,4612,PINTOR OTILIO,20,,N,N,3,2.80,87.56,5.00,N,121.70,38.36083,-0.48686
1420,1997,P,1181,APARCAMIENTO DE VEHICULOS,,,4615,PINTOR MURILLO,6,,N,N,60,3.77,1350.00,5.00,N,283.98,38.35185,-0.48601
339,1997,P,585,APARCAMIENTO DE VEHICULOS,,,4615,PINTOR MURILLO,25,,N,N,4,2.55,160.00,5.00,N,283.98,38.35176,-0.48656
36,2008,P,4067,APARCAMIENTO DE VEHICULOS,0,2400,4615,PINTOR MURILLO,26,BJ,N,N,3,3.00,118.10,4.50,N,121.70,38.35190,-0.48832
1076,1997,P,431,APARCAMIENTO DE VEHICULOS,,,4615,PINTOR MURILLO,33,,N,N,10,3.43,0.00,5.00,N,243.41,38.35179,-0.48764
141,2003,P,3066,APARCAMIENTO DE VEHICULOS,0,2400,4615,PINTOR MURILLO,36,,N,N,3,2.50,77.00,5.00,N,121.70,38.35191,-0.48897
12506,1999,P,2204,APARCAMIENTO DE VEHICULOS,,2400,4615,PINTOR MURILLO,43,,N,N,3,2.40,79.21,5.00,N,121.70,38.35180,-0.48810
260,2002,P,2739,APARCAMIENTO DE VEHICULOS,0,2400,4615,PINTOR MURILLO,47,,N,N,7,4.00,229.00,5.00,N,243.41,38.35179,-0.48838
1985,2001,P,2539,APARCAMIENTO DE VEHICULOS,0,2400,4615,PINTOR MURILLO,49,51,N,N,6,3.50,168.12,5.00,N,243.41,38.35182,-0.48873
81,2007,P,3744,APARCAMIENTO DE VEHICULOS,0,2400,4622,,0,A,N,N,120,3.48,3000.00,3.48,N,147.04,0,0
83,2007,P,3746,APARCAMIENTO DE VEHICULOS,0,2400,4622,,0,C,N,N,8,6.77,1000.00,8.00,N,263.25,0,0
82,2007,P,3745,APARCAMIENTO DE VEHICULOS,0,2400,4622,,2,B,N,N,18,5.50,500.00,7.50,N,263.25,0,0
311,2003,P,3082,APARCAMIENTO DE VEHICULOS,0,2400,4623,,0,A,N,N,38,5.00,4090.00,5.00,N,202.85,0,0
47,2006,P,3504,APARCAMIENTO DE VEHICULOS,0,2400,4623,,0,B,N,N,7,4.15,9000.00,5.00,N,202.85,0,0
47,2006,P,3503,APARCAMIENTO DE VEHICULOS,0,2400,4623,,0,B,N,N,7,4.15,9000.00,5.00,N,202.85,0,0
16,2012,P,4438,APARCAMIENTO DE VEHICULOS,0,2400,4623,,0,C,N,N,11,3.20,500.00,5.00,N,202.85,0,0
141,2002,P,2699,APARCAMIENTO DE VEHICULOS,0,2400,4623,PINTOR PEREZGIL,2,,N,N,70,6.00,3600.00,6.00,N,247.97,38.38019,-0.42372
622,2015,P,5382,APARCAMIENTO DE VEHICULOS,0,2400,4623,PINTOR PEREZGIL,12,B,N,N,5,3.70,190.00,4.00,N,167.10,38.38413,-0.42957
621,2015,P,5381,APARCAMIENTO DE VEHICULOS,0,2400,4623,PINTOR PEREZGIL,12,,N,N,5,4.50,190.00,5.00,N,202.85,38.38413,-0.42957
531,2015,P,5281,ACTIVIDAD COMERCIAL,0,2400,4623,PINTOR PEREZGIL,14,,N,N,15,3.45,600.00,4.00,N,167.10,38.38439,-0.43005
145,2005,P,3332,APARCAMIENTO DE VEHICULOS,0,2400,4630,,0,A,N,N,5,3.70,464.00,5.00,N,202.85,0,0
75,2007,P,3722,APARCAMIENTO DE VEHICULOS,0,2400,4630,,0,B,N,N,7,3.75,649.60,7.47,N,329.06,0,0
5,2003,P,2905,APARCAMIENTO DE VEHICULOS,0,2400,4630,PINTOR PEYRET,16,,N,N,1,2.76,17.69,5.00,N,101.42,38.37446,-0.49491
119,2010,P,4325,APARCAMIENTO DE VEHICULOS,0,2400,4630,PINTOR PEYRET,24,,N,N,1,2.80,18.00,4.00,N,83.55,38.37462,-0.49436
21323,1999,P,2116,APARCAMIENTO DE VEHICULOS,,2400,4635,PINTOR RODES,14,,N,N,84,3.75,1700.92,5.00,N,243.41,38.36944,-0.49493
168,2019,P,6054,APARCAMIENTO DE VEHICULOS,,,4645,PINTOR VARELA,5,,N,N,2,5.00,75.00,5.00,N,81.13,38.36548,-0.50483
790,1997,P,795,APARCAMIENTO DE VEHICULOS,,,4650,,0,A,N,N,14,2.90,0.00,5.00,N,283.98,0,0
1377,1997,P,1389,APARCAMIENTO DE VEHICULOS,,,4650,,0,B,N,N,41,0.00,0.00,5.00,N,283.98,0,0
2726,2000,P,2415,APARCAMIENTO DE VEHICULOS,0,2400,4650,PINTOR VELAZQUEZ,6,BJ,N,N,8,2.74,218.00,5.00,N,283.98,38.34925,-0.48631
219,1997,P,1718,APARCAMIENTO DE VEHICULOS,,,4650,PINTOR VELAZQUEZ,14,DCHA.,N,N,3,3.35,250.00,5.30,N,173.54,38.34994,-0.48632
167,2003,P,2983,APARCAMIENTO DE VEHICULOS,0,2400,4650,PINTOR VELAZQUEZ,27,BJ-IZ,N,N,7,4.00,337.28,7.10,N,460.68,38.35069,-0.48647
530,2015,P,5301,ACTIVIDAD COMERCIAL,0,2400,4650,PINTOR VELAZQUEZ,30,B,N,N,1,3.03,276.00,4.00,N,116.74,38.35079,-0.48634
238,1997,P,1286,APARCAMIENTO DE VEHICULOS,,2400,4650,PINTOR VELAZQUEZ,30,,N,N,11,0.00,0.00,5.90,N,347.09,38.35079,-0.48634
62,2009,P,4103,APARCAMIENTO DE VEHICULOS,0,2400,4650,PINTOR VELAZQUEZ,31,33,N,N,66,4.00,1558.03,6.20,N,460.68,38.35089,-0.48648
62,2009,P,4102,APARCAMIENTO DE VEHICULOS,0,2400,4650,PINTOR VELAZQUEZ,31,33,N,N,37,4.00,872.60,6.20,N,460.68,38.35089,-0.48648
140,2006,P,3843,APARCAMIENTO DE VEHICULOS,0,2400,4650,PINTOR VELAZQUEZ,34,,N,N,2,3.59,70.00,5.50,N,173.54,38.35092,-0.48634
354,1997,P,1802,APARCAMIENTO DE VEHICULOS,,,4650,PINTOR VELAZQUEZ,43,,N,N,3,2.18,55.50,5.00,N,141.99,38.35145,-0.48648
1312,1997,P,1384,APARCAMIENTO DE VEHICULOS,,,4650,PINTOR VELAZQUEZ,49,,N,N,3,2.47,53.00,5.00,N,141.99,38.35161,-0.48648
66,2003,T,393,TALLER MECANICO,800,2000,4670,FONDO PIQUERES,13,LOCAL,N,N,5,2.90,161.00,5.00,N,122.61,38.36937,-0.50551
386,2015,P,5163,APARCAMIENTO DE VEHICULOS,0,2400,4677,,2,,N,N,1,3.90,25.00,4.00,N,83.55,0,0
37623,1999,P,2224,COLEGIO,,2400,4691,PINTOR ASTORZA Y TRIAY,18,,N,N,29,4.20,0.00,5.00,N,162.27,38.37075,-0.47577
37623,1999,P,2223,COLEGIO,,2400,4691,PINTOR ASTORZA Y TRIAY,18,,N,N,29,4.20,0.00,5.00,N,162.27,38.37075,-0.47577
213,2016,P,5607,COLEGIO,0,2400,4700,,0,,N,S,10,4.00,0.00,4.00,N,0.00,0,0
193,2006,P,3635,APARCAMIENTO DE VEHICULOS,0,2400,4700,PLUS ULTRA,13,15,N,N,7,4.00,192.11,6.00,N,297.51,38.35822,-0.48166
157,2016,P,5563,APARCAMIENTO DE VEHICULOS,0,2400,4700,PLUS ULTRA,16,,N,N,7,4.65,130.00,5.00,N,243.41,38.35742,-0.48159
190,2004,P,3479,APARCAMIENTO DE VEHICULOS,0,2400,4700,PLUS ULTRA,18,,N,N,2,2.88,77.00,5.00,N,121.70,38.35748,-0.48158
670,1997,P,513,APARCAMIENTO DE VEHICULOS,,,4700,PLUS ULTRA,21,,N,N,8,3.12,160.60,5.00,N,243.41,38.35845,-0.48165
18,1998,P,1588,APARCAMIENTO DE VEHICULOS,,,4700,PLUS ULTRA,23,,N,N,4,3.48,114.74,5.00,N,243.41,38.35851,-0.48164
133,2004,P,3294,APARCAMIENTO DE VEHICULOS,0,2400,4700,PLUS ULTRA,25,,N,N,3,3.00,139.00,5.00,N,121.70,38.35858,-0.48164
940,1997,P,644,APARCAMIENTO DE VEHICULOS,,,4700,PLUS ULTRA,48,,N,N,5,2.64,147.00,5.00,N,243.41,38.35872,-0.48150
27,2019,P,5948,APARCAMIENTO DE VEHICULOS,,,4700,PLUS ULTRA,55,BJ-IZ,N,N,2,5.00,69.11,5.00,N,121.70,38.36000,-0.48154
409,1996,P,136,APARCAMIENTO DE VEHICULOS,,,4700,PLUS ULTRA,55,D,N,N,4,2.75,122.00,6.30,N,394.86,38.36000,-0.48154
332,1997,P,1309,APARCAMIENTO DE VEHICULOS,,,4700,PLUS ULTRA,59,,N,N,4,2.45,117.00,5.00,N,243.41,38.36012,-0.48153
335,1996,P,90,APARCAMIENTO DE VEHICULOS,,,4700,PLUS ULTRA,75,77,N,N,13,2.92,334.00,5.00,N,243.41,38.36095,-0.48148
303,1996,P,41,APARCAMIENTO DE VEHICULOS,,,4700,PLUS ULTRA,86,,N,N,3,3.00,99.00,5.00,N,121.70,38.36046,-0.48138
314,1996,P,70,APARCAMIENTO DE VEHICULOS,,,4700,PLUS ULTRA,102,PTA.1,N,N,4,2.62,165.00,5.00,N,243.41,38.36098,-0.48134
428,1996,P,162,APARCAMIENTO DE VEHICULOS,,,4700,PLUS ULTRA,104,3,N,N,3,2.95,113.00,5.00,N,121.70,38.36114,-0.48133
249,1996,P,50,APARCAMIENTO DE VEHICULOS,,,4700,PLUS ULTRA,104,DCHA,N,N,4,2.86,147.00,5.00,N,243.41,38.36114,-0.48133
51,2015,T,1025,TALLER MECANICO,800,2000,4702,,4,,N,N,80,6.00,2500.00,6.00,N,73.93,0,0
126,2015,T,1111,ACTIVIDAD COMERCIAL,800,2000,4702,,10,,N,N,4,3.50,25.00,4.00,N,73.93,0,0
50,2015,T,1023,ACTIVIDAD COMERCIAL,800,2000,4702,,12,,N,N,10,4.00,280.00,4.00,N,73.93,0,0
50,2015,T,1024,ACTIVIDAD COMERCIAL,800,2000,4702,,12,,N,N,10,8.10,280.00,8.10,N,111.64,0,0
266,2014,P,4781,APARCAMIENTO DE VEHICULOS,0,2400,4715,,0,,N,N,1,3.00,0.00,5.00,N,101.42,0,0
289,2014,P,4796,APARCAMIENTO DE VEHICULOS,0,2400,4715,,8,12,N,N,4,3.80,0.00,5.80,N,247.97,0,0
418,2014,P,4880,APARCAMIENTO DE VEHICULOS,0,2400,4715,,11,,N,N,1,3.00,13.00,4.00,N,83.55,0,0
14,2003,P,2889,APARCAMIENTO DE VEHICULOS,0,2400,4720,POETA BLAS DE LOMA,3,,N,N,10,4.00,320.00,5.00,N,243.41,38.34967,-0.49523
272,1997,T,102,ALMACEN DE SALAZONES,800,2000,4720,POETA BLAS DE LOMA,4,IZQ.,N,N,3,4.90,65.00,4.90,N,91.95,38.34954,-0.49523
1057,1997,P,1478,APARCAMIENTO DE VEHICULOS,,,4720,POETA BLAS DE LOMA,8,IZQ,N,N,1,2.50,55.00,5.00,N,121.70,38.34961,-0.49511
86,2010,P,4247,APARCAMIENTO DE VEHICULOS,0,2400,4725,,0,,N,N,40,4.00,700.00,5.00,N,283.98,0,0
72,2006,P,3535,APARCAMIENTO DE VEHICULOS,0,2400,4725,POETA CAMPOS VASSALLO,3,,N,N,25,2.85,621.44,4.00,N,233.49,38.34752,-0.48754
112,2011,P,4401,APARCAMIENTO DE VEHICULOS,0,2400,4725,POETA CAMPOS VASSALLO,8,,N,N,6,2.90,300.00,5.00,N,283.98,38.34767,-0.48748
68,2008,P,3860,APARCAMIENTO DE VEHICULOS,0,2400,4725,POETA CAMPOS VASSALLO,13,15,N,N,23,4.50,748.41,4.50,N,283.98,38.34790,-0.48773
47,2017,P,5760,APARCAMIENTO DE VEHICULOS,0,2400,4725,POETA CAMPOS VASSALLO,13,15-B,N,N,6,3.20,275.00,4.00,N,233.49,38.34790,-0.48773
28,2017,P,5766,APARCAMIENTO DE VEHICULOS,0,2400,4725,POETA CAMPOS VASSALLO,16,,N,N,6,4.00,193.00,4.00,N,233.49,38.34798,-0.48762
121,2018,P,5925,APARCAMIENTO DE VEHICULOS,,,4725,POETA CAMPOS VASSALLO,18,,N,N,3,2.92,70.00,5.00,N,141.99,38.34801,-0.48764
80,2009,P,4095,APARCAMIENTO DE VEHICULOS,0,2400,4725,POETA CAMPOS VASSALLO,28,,N,N,9,3.00,339.73,4.60,N,283.98,38.34850,-0.48787
5,2007,P,3694,APARCAMIENTO DE VEHICULOS,0,2400,4725,POETA CAMPOS VASSALLO,35,,N,N,109,8.77,3240.33,10.50,N,696.88,38.34876,-0.48814
377,1998,P,1683,APARCAMIENTO DE VEHICULOS,,,4725,POETA CAMPOS VASSALLO,37,LOCAL,N,N,3,2.66,144.00,5.00,N,141.99,38.34888,-0.48819
733,1997,P,590,APARCAMIENTO DE VEHICULOS,,,4725,POETA CAMPOS VASSALLO,37,,N,N,16,2.41,0.00,5.00,N,283.98,38.34888,-0.48819
640,1996,P,1046,APARCAMIENTO DE VEHICULOS,,,4725,POETA CAMPOS VASSALLO,39,IZD.,N,N,9,2.70,310.49,5.00,N,283.98,38.34898,-0.48824
379,1996,P,1517,APARCAMIENTO DE VEHICULOS,,,4725,POETA CAMPOS VASSALLO,39,L,N,N,6,2.20,187.00,5.00,N,283.98,38.34898,-0.48824
511,1996,P,935,APARCAMIENTO DE VEHICULOS,,,4725,POETA CAMPOS VASSALLO,41,,N,N,25,3.00,658.00,5.00,N,283.98,38.34907,-0.48828
38547,1999,P,2299,VIVIENDA UNIFAMILIAR,,2400,4725,POETA CAMPOS VASSALLO,50,.,N,N,2,2.47,48.00,5.00,N,141.99,38.34904,-0.48813
2928,2000,P,2524,APARCAMIENTO DE VEHICULOS,0,2400,4725,POETA CAMPOS VASSALLO,54,,N,N,10,4.16,211.12,5.00,N,283.98,38.34914,-0.48818
399,1996,P,341,APARCAMIENTO DE VEHICULOS,,,4725,,56,,N,N,108,3.44,3253.00,5.00,N,312.37,0,0
399,1996,P,342,APARCAMIENTO DE VEHICULOS,,,4725,,56,,N,N,108,3.10,3253.00,5.00,N,312.37,0,0
1000,1997,P,1144,APARCAMIENTO DE VEHICULOS,,,4730,POETA CARMELO CALVO,1,,N,N,4,3.00,0.00,5.00,N,283.98,38.35017,-0.48856
345,1998,P,1785,TALLER Y GUARDA VEHICULOS,,,4730,POETA CARMELO CALVO,14,,N,N,3,3.00,263.70,5.00,N,141.99,38.35073,-0.48788
345,1998,P,1786,TALLER Y GUARDA VEHICULOS,,,4730,POETA CARMELO CALVO,14,,N,N,3,4.50,263.77,5.00,N,141.99,38.35073,-0.48788
233,2016,P,5637,ACTIVIDAD COMERCIAL,0,2400,4730,POETA CARMELO CALVO,18,,N,N,2,2.55,40.00,5.00,N,141.99,38.35158,-0.48729
20905,1999,P,2194,APARCAMIENTO DE VEHICULOS,,2400,4730,POETA CARMELO CALVO,22,,N,N,11,3.23,0.00,5.00,N,283.98,38.35172,-0.48714
1380,1997,P,833,APARCAMIENTO DE VEHICULOS,,,4735,POETA GARCILASO,1,,N,N,26,3.56,700.00,5.00,N,243.41,38.35050,-0.49578
1286,1997,P,483,APARCAMIENTO DE VEHICULOS,,,4735,,13,,N,N,35,2.81,900.00,5.00,N,243.41,0,0
133,1998,P,1663,APARCAMIENTO DE VEHICULOS,,,4750,,0,A,N,N,11,2.60,257.00,5.00,N,283.98,0,0
235,2004,P,3221,APARCAMIENTO DE VEHICULOS,0,2400,4750,,0,B,N,N,34,3.00,972.46,5.00,N,283.98,0,0
8,2008,P,3837,APARCAMIENTO DE VEHICULOS,0,2400,4750,POETA QUINTANA,23,,N,N,18,2.40,639.98,4.50,N,283.98,38.34789,-0.48869
291,1996,T,8,TALLER MECANICO,800,2000,4750,POETA QUINTANA,25,,N,N,2,2.09,63.00,2.09,N,91.90,38.34783,-0.48885
194,2015,P,315,APARCAMIENTO PUBLICO,0,2400,4750,POETA QUINTANA,33,B,N,N,233,3.42,2000.00,5.00,N,312.37,38.34745,-0.48988
299,1997,P,316,APARCAMIENTO PUBLICO,,,4750,POETA QUINTANA,33,,S,N,73,7.80,0.00,7.80,N,921.36,38.34745,-0.48988
352,1997,T,148,TALLER MECANICO,800,2000,4750,POETA QUINTANA,43,,N,N,3,2.80,84.00,2.80,N,91.90,38.34710,-0.49083
485,1997,P,237,APARCAMIENTO DE VEHICULOS,,,4750,POETA QUINTANA,48,,N,N,3,3.00,90.00,5.00,N,141.99,38.34767,-0.48960
1558,1997,P,1605,APARCAMIENTO DE VEHICULOS,,,4750,POETA QUINTANA,58,,N,N,3,2.33,115.00,5.00,N,141.99,38.34750,-0.49008
134,2009,P,4136,APARCAMIENTO DE VEHICULOS,0,2400,4755,,0,,N,N,27,4.00,800.00,6.00,N,198.33,0,0
177,2008,P,3998,APARCAMIENTO DE VEHICULOS,0,2400,4755,,15,,N,N,48,4.30,1000.00,8.00,N,263.25,0,0
344,1997,P,996,APARCAMIENTO DE VEHICULOS,,,4760,,0,A,N,N,150,3.94,2290.00,5.00,N,223.13,0,0
1126,1997,P,1374,APARCAMIENTO DE VEHICULOS,,,4760,,0,B,N,N,7,0.00,0.00,5.00,N,202.85,0,0
772,1997,P,540,APARCAMIENTO DE VEHICULOS,,,4760,POETA SANSANO,1,A,N,N,3,2.40,72.75,5.00,N,101.42,38.36369,-0.49320
773,1997,P,541,APARCAMIENTO DE VEHICULOS,,,4760,POETA SANSANO,1,B,N,N,3,3.80,134.00,5.00,N,101.42,38.36369,-0.49320
64,2004,P,3208,APARCAMIENTO DE VEHICULOS,0,2400,4760,,3,7,N,N,102,3.81,0.00,5.00,N,223.13,0,0
64,2004,P,3207,APARCAMIENTO DE VEHICULOS,0,2400,4760,,3,7,N,N,105,5.22,0.00,5.22,N,272.71,0,0
41261,1999,P,2103,APARCAMIENTO DE VEHICULOS,,,4760,,3,LC-5,N,N,4,3.05,136.00,5.00,N,202.85,0,0
90,2002,T,376,TALLER MECANICO,800,2000,4760,POETA SANSANO,7,,N,N,10,3.73,230.00,3.73,N,130.91,38.36479,-0.49402
1234,1997,P,1626,APARCAMIENTO DE VEHICULOS,,,4760,POETA SANSANO,9,,N,N,16,2.97,400.00,5.00,N,202.85,38.36504,-0.49420
32,1997,P,1077,APARCAMIENTO DE VEHICULOS,,,4760,POETA SANSANO,27,SOTANO,N,N,14,3.05,362.00,5.00,N,202.85,38.36663,-0.49516
31,1997,P,1076,APARCAMIENTO DE VEHICULOS,,,4761,,0,A-P.BAJA,N,N,12,2.86,298.00,5.00,N,202.85,0,0
1366,1997,T,165,TALLER MECANICO,800,2000,4766,POETA VICENTE MOJICA,2,,N,N,5,3.87,150.00,3.87,N,157.10,38.34766,-0.49931
631,1997,P,202,APARCAMIENTO DE VEHICULOS,,,4766,POETA VICENTE MOJICA,5,,N,N,79,2.61,0.00,5.00,N,243.41,38.34776,-0.50026
